'date','prcp','snow','seven_day_AVG_prcp','seven_day_MIN_prcp','seven_day_MAX_prcp','seven_day_SUM_prcp','seven_day_AVG_snow','seven_day_MIN_snow','seven_day_MAX_snow','seven_day_SUM_snow'
'2018-03-14',0.01,0.0,0.052857142857142864755,0.0,0.28000000000000003552,0.37000000000000006217,0.0,0.0,0.0,0.0
'2018-03-15',0.0,0.0,0.052857142857142864755,0.0,0.28000000000000003552,0.37000000000000006217,0.0,0.0,0.0,0.0
'2018-03-16',0.0,0.0,0.041428571428571432377,0.0,0.28000000000000003552,0.29000000000000003552,0.0,0.0,0.0,0.0
'2018-03-17',0.0,0.0,0.0014285714285714283811,0.0,0.01,0.01,0.0,0.0,0.0,0.0
'2018-03-18',0.0,0.0,0.14142857142857144125,0.0,0.99000000000000003552,0.99000000000000003552,1.1714285714285712636,0.0,8.1999999999999992894,8.1999999999999992894
'2018-03-19',0.0,0.0,0.15,0.0,0.99000000000000003552,1.0500000000000000444,1.1999999999999997335,0.0,8.1999999999999992894,8.3999999999999985789
'2018-03-20',0.0,0.0,0.15,0.0,0.99000000000000003552,1.0500000000000000444,1.1999999999999997335,0.0,8.1999999999999992894,8.3999999999999985789
'2018-03-21',0.99000000000000003552,8.1999999999999992894,0.15,0.0,0.99000000000000003552,1.0500000000000000444,1.1999999999999997335,0.0,8.1999999999999992894,8.3999999999999985789
'2018-03-22',0.06,0.2,0.15,0.0,0.99000000000000003552,1.0500000000000000444,1.1999999999999997335,0.0,8.1999999999999992894,8.3999999999999985789
'2018-03-23',0.0,0.0,0.15,0.0,0.99000000000000003552,1.0500000000000000444,1.1999999999999997335,0.0,8.1999999999999992894,8.3999999999999985789
'2018-03-24',0.0,0.0,0.15142857142857144125,0.0,0.99000000000000003552,1.0600000000000000532,1.1999999999999997335,0.0,8.1999999999999992894,8.3999999999999985789
'2018-03-25',0.0,0.0,0.014285714285714283811,0.0,0.06,0.099999999999999982236,0.028571428571428576503,0.0,0.2,0.2
'2018-03-26',0.0,0.0,0.01,0.0,0.03,0.070000000000000008881,0.0,0.0,0.0,0.0
'2018-03-27',0.01,0.0,0.014285714285714288251,0.0,0.03,0.1,0.0,0.0,0.0,0.0
'2018-03-28',0.03,0.0,0.014285714285714288251,0.0,0.03,0.1,0.0,0.0,0.0,0.0
'2018-03-29',0.03,0.0,0.014285714285714288251,0.0,0.03,0.1,0.0,0.0,0.0,0.0
'2018-03-30',0.03,0.0,0.09857142857142855874,0.0,0.5899999999999999467,0.6899999999999999467,0.78571428571428567622,0.0,5.5,5.5
'2018-03-31',0.0,0.0,0.13428571428571429713,0.0,0.5899999999999999467,0.93999999999999985789,0.78571428571428567622,0.0,5.5,5.5
'2018-04-01',0.0,0.0,0.13571428571428569842,0.0,0.5899999999999999467,0.95,0.78571428571428567622,0.0,5.5,5.5
'2018-04-02',0.5899999999999999467,5.5,0.13142857142857142793,0.0,0.5899999999999999467,0.92000000000000010658,0.78571428571428567622,0.0,5.5,5.5
'2018-04-03',0.26000000000000000888,0.0,0.14285714285714283811,0.0,0.5899999999999999467,1.0,0.78571428571428567622,0.0,5.5,5.5
'2018-04-04',0.04,0.0,0.14285714285714283811,0.0,0.5899999999999999467,1.0,0.78571428571428567622,0.0,5.5,5.5
'2018-04-05',0.0,0.0,0.14285714285714283811,0.0,0.5899999999999999467,1.0,0.78571428571428567622,0.0,5.5,5.5
'2018-04-06',0.11000000000000000888,0.0,0.05857142857142855874,0.0,0.26000000000000000888,0.40999999999999996447,0.0,0.0,0.0,0.0
'2018-04-07',0.0,0.0,0.022857142857142855874,0.0,0.11000000000000000888,0.16000000000000000888,0.0,0.0,0.0,0.0
'2018-04-08',0.0,0.0,0.017142857142857144125,0.0,0.11000000000000000888,0.11999999999999999644,0.0,0.0,0.0,0.0
'2018-04-09',0.0,0.0,0.017142857142857144125,0.0,0.11000000000000000888,0.11999999999999999644,0.0,0.0,0.0,0.0
'2018-04-10',0.01,0.0,0.0014285714285714283811,0.0,0.01,0.01,0.0,0.0,0.0,0.0
'2018-04-11',0.0,0.0,0.0014285714285714283811,0.0,0.01,0.01,0.0,0.0,0.0,0.0
'2018-04-12',0.0,0.0,0.068571428571428576503,0.0,0.46999999999999992894,0.47999999999999998223,0.0,0.0,0.0,0.0
'2018-04-13',0.0,0.0,0.47142857142857144125,0.0,2.8199999999999999289,3.2999999999999998223,0.0,0.0,0.0,0.0
'2018-04-14',0.0,0.0,0.47000000000000001776,0.0,2.8199999999999999289,3.2900000000000000355,0.0,0.0,0.0,0.0
'2018-04-15',0.46999999999999992894,0.0,0.47000000000000001776,0.0,2.8199999999999999289,3.2900000000000000355,0.0,0.0,0.0,0.0
'2018-04-16',2.8199999999999999289,0.0,0.49142857142857145902,0.0,2.8199999999999999289,3.4399999999999999467,0.0,0.0,0.0,0.0
'2018-04-17',0.0,0.0,0.49142857142857145902,0.0,2.8199999999999999289,3.4399999999999999467,0.0,0.0,0.0,0.0
'2018-04-18',0.0,0.0,0.49142857142857145902,0.0,2.8199999999999999289,3.4399999999999999467,0.0,0.0,0.0,0.0
'2018-04-19',0.15,0.0,0.42428571428571428825,0.0,2.8199999999999999289,2.9699999999999997513,0.0,0.0,0.0,0.0
'2018-04-20',0.0,0.0,0.021428571428571432377,0.0,0.15,0.15,0.0,0.0,0.0,0.0
'2018-04-21',0.0,0.0,0.028571428571428576503,0.0,0.15,0.2,0.0,0.0,0.0,0.0
'2018-04-22',0.0,0.0,0.16428571428571427937,0.0,0.95,1.1499999999999999111,0.0,0.0,0.0,0.0
'2018-04-23',0.0,0.0,0.15714285714285716188,0.0,0.95,1.1000000000000000888,0.0,0.0,0.0,0.0
'2018-04-24',0.05,0.0,0.16428571428571432377,0.0,0.95,1.1500000000000001332,0.0,0.0,0.0,0.0
'2018-04-25',0.95,0.0,0.17857142857142860314,0.0,0.95,1.250000000000000222,0.0,0.0,0.0,0.0
'2018-04-26',0.1,0.0,0.19000000000000003552,0.0,0.95,1.330000000000000293,0.0,0.0,0.0,0.0
'2018-04-27',0.05,0.0,0.19000000000000003552,0.0,0.95,1.330000000000000293,0.0,0.0,0.0,0.0
'2018-04-28',0.1,0.0,0.18285714285714288251,0.0,0.95,1.2800000000000002486,0.0,0.0,0.0,0.0
'2018-04-29',0.08,0.0,0.047142857142857144125,0.0,0.1,0.33000000000000002664,0.0,0.0,0.0,0.0
'2018-04-30',0.0,0.0,0.035714285714285720629,0.0,0.1,0.2500000000000000444,0.0,0.0,0.0,0.0
'2018-05-01',0.0,0.0,0.028571428571428567622,0.0,0.1,0.19999999999999998223,0.0,0.0,0.0,0.0
'2018-05-02',0.0,0.0,0.014285714285714288251,0.0,0.08,0.1,0.0,0.0,0.0,0.0
'2018-05-03',0.02,0.0,0.0028571428571428567622,0.0,0.02,0.02,0.0,0.0,0.0,0.0
'2018-05-04',0.0,0.0,0.0028571428571428567622,0.0,0.02,0.02,0.0,0.0,0.0,0.0
'2018-05-05',0.0,0.0,0.0028571428571428567622,0.0,0.02,0.02,0.0,0.0,0.0,0.0
'2018-05-06',0.0,0.0,0.0028571428571428567622,0.0,0.02,0.02,0.0,0.0,0.0,0.0
'2018-05-07',0.0,0.0,0.035714285714285711748,0.0,0.25,0.25,0.0,0.0,0.0,0.0
'2018-05-08',0.0,0.0,0.035714285714285711748,0.0,0.25,0.25,0.0,0.0,0.0,0.0
'2018-05-09',0.0,0.0,0.067142857142857153007,0.0,0.25,0.46999999999999992894,0.0,0.0,0.0,0.0
'2018-05-10',0.25,0.0,0.081428571428571423496,0.0,0.25,0.56999999999999992894,0.0,0.0,0.0,0.0
'2018-05-11',0.0,0.0,0.085714285714285729511,0.0,0.25,0.6,0.0,0.0,0.0,0.0
'2018-05-12',0.22000000000000001776,0.0,0.1685714285714285765,0.0,0.57999999999999998223,1.1799999999999999378,0.0,0.0,0.0,0.0
'2018-05-13',0.1,0.0,0.21714285714285712636,0.0,0.57999999999999998223,1.5200000000000000177,0.0,0.0,0.0,0.0
'2018-05-14',0.03,0.0,0.21285714285714285587,0.0,0.57999999999999998223,1.4900000000000000355,0.0,0.0,0.0,0.0
'2018-05-15',0.57999999999999998223,0.0,0.21285714285714285587,0.0,0.57999999999999998223,1.4900000000000000355,0.0,0.0,0.0,0.0
'2018-05-16',0.34000000000000003552,0.0,0.27428571428571428825,0.0,0.65,1.9199999999999999289,0.0,0.0,0.0,0.0
'2018-05-17',0.22000000000000001776,0.0,0.25999999999999996447,0.0,0.65,1.8199999999999999289,0.0,0.0,0.0,0.0
'2018-05-18',0.0,0.0,0.25571428571428573839,0.0,0.65,1.7900000000000000355,0.0,0.0,0.0,0.0
'2018-05-19',0.65,0.0,0.21428571428571427937,0.0,0.65,1.5,0.0,0.0,0.0,0.0
'2018-05-20',0.0,0.0,0.20714285714285711748,0.0,0.65,1.45,0.0,0.0,0.0,0.0
'2018-05-21',0.0,0.0,0.17571428571428571174,0.0,0.65,1.2299999999999999822,0.0,0.0,0.0,0.0
'2018-05-22',0.29,0.0,0.17571428571428571174,0.0,0.65,1.2299999999999999822,0.0,0.0,0.0,0.0
'2018-05-23',0.29,0.0,0.082857142857142846992,0.0,0.29,0.57999999999999998223,0.0,0.0,0.0,0.0
'2018-05-24',0.0,0.0,0.14571428571428571174,0.0,0.44000000000000003552,1.0200000000000000177,0.0,0.0,0.0,0.0
'2018-05-25',0.0,0.0,0.14571428571428571174,0.0,0.44000000000000003552,1.0200000000000000177,0.0,0.0,0.0,0.0
'2018-05-26',0.0,0.0,0.10428571428571429269,0.0,0.44000000000000003552,0.72999999999999998223,0.0,0.0,0.0,0.0
'2018-05-27',0.44000000000000003552,0.0,0.062857142857142855874,0.0,0.44000000000000003552,0.44000000000000003552,0.0,0.0,0.0,0.0
'2018-05-28',0.0,0.0,0.077142857142857153007,0.0,0.44000000000000003552,0.54000000000000003552,0.0,0.0,0.0,0.0
'2018-05-29',0.0,0.0,0.11571428571428572507,0.0,0.44000000000000003552,0.8100000000000001421,0.0,0.0,0.0,0.0
'2018-05-30',0.0,0.0,0.12714285714285713524,0.0,0.44000000000000003552,0.89000000000000003552,0.0,0.0,0.0,0.0
'2018-05-31',0.1,0.0,0.099999999999999982236,0.0,0.27000000000000001776,0.7,0.0,0.0,0.0,0.0
'2018-06-01',0.27000000000000001776,0.0,0.12285714285714286475,0.0,0.27000000000000001776,0.85999999999999996447,0.0,0.0,0.0,0.0
'2018-06-02',0.08,0.0,0.12285714285714286475,0.0,0.27000000000000001776,0.85999999999999996447,0.0,0.0,0.0,0.0
'2018-06-03',0.25,0.0,0.12285714285714286475,0.0,0.27000000000000001776,0.85999999999999996447,0.0,0.0,0.0,0.0
'2018-06-04',0.16000000000000000888,0.0,0.10857142857142858538,0.0,0.27000000000000001776,0.7600000000000001421,0.0,0.0,0.0,0.0
'2018-06-05',0.0,0.0,0.07,0.0,0.25,0.49000000000000003552,0.0,0.0,0.0,0.0
'2018-06-06',0.0,0.0,0.058571428571428576503,0.0,0.25,0.41000000000000005329,0.0,0.0,0.0,0.0
'2018-06-07',0.0,0.0,0.024285714285714288251,0.0,0.16000000000000000888,0.17000000000000001776,0.0,0.0,0.0,0.0
'2018-06-08',0.0,0.0,0.0014285714285714283811,0.0,0.01,0.01,0.0,0.0,0.0,0.0
'2018-06-09',0.0,0.0,0.0014285714285714283811,0.0,0.01,0.01,0.0,0.0,0.0,0.0
'2018-06-10',0.01,0.0,0.0071428571428571441259,0.0,0.04,0.05,0.0,0.0,0.0,0.0
'2018-06-11',0.0,0.0,0.0071428571428571441259,0.0,0.04,0.05,0.0,0.0,0.0,0.0
'2018-06-12',0.0,0.0,0.0071428571428571441259,0.0,0.04,0.05,0.0,0.0,0.0,0.0
'2018-06-13',0.04,0.0,0.0071428571428571441259,0.0,0.04,0.05,0.0,0.0,0.0,0.0
'2018-06-14',0.0,0.0,0.0057142857142857135244,0.0,0.04,0.04,0.0,0.0,0.0,0.0
'2018-06-15',0.0,0.0,0.017142857142857144125,0.0,0.08,0.11999999999999999644,0.0,0.0,0.0,0.0
'2018-06-16',0.0,0.0,0.027142857142857139685,0.0,0.08,0.19,0.0,0.0,0.0,0.0
'2018-06-17',0.0,0.0,0.034285714285714288251,0.0,0.09,0.24000000000000003552,0.0,0.0,0.0,0.0
'2018-06-18',0.08,0.0,0.11857142857142857295,0.0,0.5899999999999999467,0.82999999999999989341,0.0,0.0,0.0,0.0
'2018-06-19',0.070000000000000008881,0.0,0.13285714285714282922,0.0,0.5899999999999999467,0.92999999999999989341,0.0,0.0,0.0,0.0
'2018-06-20',0.09,0.0,0.13285714285714282922,0.0,0.5899999999999999467,0.92999999999999989341,0.0,0.0,0.0,0.0
'2018-06-21',0.5899999999999999467,0.0,0.13285714285714282922,0.0,0.5899999999999999467,0.92999999999999989341,0.0,0.0,0.0,0.0
'2018-06-22',0.1,0.0,0.12142857142857141905,0.0,0.5899999999999999467,0.85,0.0,0.0,0.0,0.0
'2018-06-23',0.0,0.0,0.11142857142857141017,0.0,0.5899999999999999467,0.77999999999999989341,0.0,0.0,0.0,0.0
'2018-06-24',0.0,0.0,0.099999999999999982236,0.0,0.5899999999999999467,0.7,0.0,0.0,0.0,0.0
'2018-06-25',0.0,0.0,0.21000000000000000888,0.0,1.3600000000000000976,1.4700000000000001953,0.0,0.0,0.0,0.0
'2018-06-26',0.0,0.0,0.19571428571428572951,0.0,1.3600000000000000976,1.3700000000000001065,0.0,0.0,0.0,0.0
'2018-06-27',0.01,0.0,0.19571428571428572951,0.0,1.3600000000000000976,1.3700000000000001065,0.0,0.0,0.0,0.0
'2018-06-28',1.3600000000000000976,0.0,0.19571428571428572951,0.0,1.3600000000000000976,1.3700000000000001065,0.0,0.0,0.0,0.0
'2018-06-29',0.0,0.0,0.19571428571428572951,0.0,1.3600000000000000976,1.3700000000000001065,0.0,0.0,0.0,0.0
'2018-06-30',0.0,0.0,0.197142857142857153,0.0,1.3600000000000000976,1.3800000000000001065,0.0,0.0,0.0,0.0
'2018-07-01',0.0,0.0,0.19571428571428572951,0.0,1.3600000000000000976,1.3700000000000001065,0.0,0.0,0.0,0.0
'2018-07-02',0.0,0.0,0.0014285714285714283811,0.0,0.01,0.01,0.0,0.0,0.0,0.0
'2018-07-03',0.01,0.0,0.034285714285714288251,0.0,0.23000000000000002664,0.24000000000000003552,0.0,0.0,0.0,0.0
'2018-07-04',0.0,0.0,0.034285714285714288251,0.0,0.23000000000000002664,0.24000000000000003552,0.0,0.0,0.0,0.0
'2018-07-05',0.0,0.0,0.034285714285714288251,0.0,0.23000000000000002664,0.24000000000000003552,0.0,0.0,0.0,0.0
'2018-07-06',0.23000000000000002664,0.0,0.034285714285714288251,0.0,0.23000000000000002664,0.24000000000000003552,0.0,0.0,0.0,0.0
'2018-07-07',0.0,0.0,0.032857142857142855874,0.0,0.23000000000000002664,0.23000000000000002664,0.0,0.0,0.0,0.0
'2018-07-08',0.0,0.0,0.032857142857142855874,0.0,0.23000000000000002664,0.23000000000000002664,0.0,0.0,0.0,0.0
'2018-07-09',0.0,0.0,0.13428571428571429713,0.0,0.70999999999999996447,0.93999999999999985789,0.0,0.0,0.0,0.0
'2018-07-10',0.0,0.0,0.10142857142857142349,0.0,0.70999999999999996447,0.70999999999999996447,0.0,0.0,0.0,0.0
'2018-07-11',0.0,0.0,0.15285714285714282922,0.0,0.70999999999999996447,1.0699999999999998401,0.0,0.0,0.0,0.0
'2018-07-12',0.70999999999999996447,0.0,0.2442857142857142616,0.0,0.70999999999999996447,1.7099999999999999644,0.0,0.0,0.0,0.0
'2018-07-13',0.0,0.0,0.2442857142857142616,0.0,0.70999999999999996447,1.7099999999999999644,0.0,0.0,0.0,0.0
'2018-07-14',0.35999999999999996447,0.0,0.56428571428571423496,0.0,2.2400000000000002131,3.9500000000000001776,0.0,0.0,0.0,0.0
'2018-07-15',0.64000000000000003552,0.0,0.56428571428571423496,0.0,2.2400000000000002131,3.9500000000000001776,0.0,0.0,0.0,0.0
'2018-07-16',0.0,0.0,0.46285714285714290028,0.0,2.2400000000000002131,3.2400000000000002131,0.0,0.0,0.0,0.0
'2018-07-17',2.2400000000000002131,0.0,0.46285714285714290028,0.0,2.2400000000000002131,3.2400000000000002131,0.0,0.0,0.0,0.0
'2018-07-18',0.0,0.0,0.50142857142857142349,0.0,2.2400000000000002131,3.5100000000000002309,0.0,0.0,0.0,0.0
'2018-07-19',0.0,0.0,0.56142857142857147678,0.0,2.2400000000000002131,3.930000000000000071,0.0,0.0,0.0,0.0
'2018-07-20',0.0,0.0,0.58571428571428576503,0.0,2.2400000000000002131,4.1000000000000005329,0.0,0.0,0.0,0.0
'2018-07-21',0.62999999999999998223,0.0,0.26857142857142859426,0.0,1.0600000000000000532,1.8799999999999998934,0.0,0.0,0.0,0.0
'2018-07-22',1.0600000000000000532,0.0,0.37285714285714282034,0.0,1.0600000000000000532,2.6099999999999998756,0.0,0.0,0.0,0.0
'2018-07-23',0.17000000000000001776,0.0,0.37714285714285713524,0.0,1.0600000000000000532,2.6399999999999996802,0.0,0.0,0.0,0.0
'2018-07-24',0.02,0.0,0.41285714285714281146,0.02,1.0600000000000000532,2.8899999999999996802,0.0,0.0,0.0,0.0
'2018-07-25',0.72999999999999998223,0.0,0.32285714285714286475,0.0,1.0600000000000000532,2.2599999999999997868,0.0,0.0,0.0,0.0
'2018-07-26',0.03,0.0,0.17142857142857144125,0.0,0.72999999999999998223,1.1999999999999999644,0.0,0.0,0.0,0.0
'2018-07-27',0.25,0.0,0.19999999999999998223,0.0,0.72999999999999998223,1.3999999999999999111,0.0,0.0,0.0,0.0
'2018-07-28',0.0,0.0,0.19714285714285711748,0.0,0.72999999999999998223,1.3799999999999998934,0.0,0.0,0.0,0.0
'2018-07-29',0.0,0.0,0.10714285714285713968,0.0,0.37000000000000001776,0.75,0.0,0.0,0.0,0.0
'2018-07-30',0.37000000000000001776,0.0,0.17571428571428571174,0.0,0.50999999999999996447,1.2299999999999999822,0.0,0.0,0.0,0.0
'2018-07-31',0.0,0.0,0.17428571428571428825,0.0,0.50999999999999996447,1.2199999999999999733,0.0,0.0,0.0,0.0
'2018-08-01',0.1,0.0,0.27999999999999998223,0.0,0.74000000000000003552,1.9599999999999999644,0.0,0.0,0.0,0.0
'2018-08-02',0.50999999999999996447,0.0,0.27999999999999998223,0.0,0.74000000000000003552,1.9599999999999999644,0.0,0.0,0.0,0.0
'2018-08-03',0.23999999999999999111,0.0,0.22714285714285713524,0.0,0.74000000000000003552,1.5899999999999998578,0.0,0.0,0.0,0.0
'2018-08-04',0.74000000000000003552,0.0,0.23428571428571425272,0.0,0.74000000000000003552,1.6399999999999998578,0.0,0.0,0.0,0.0
'2018-08-05',0.0,0.0,0.22000000000000001776,0.0,0.74000000000000003552,1.5400000000000000355,0.0,0.0,0.0,0.0
'2018-08-06',0.0,0.0,0.23428571428571429713,0.0,0.74000000000000003552,1.6400000000000001243,0.0,0.0,0.0,0.0
'2018-08-07',0.05,0.0,0.19999999999999998223,0.0,0.74000000000000003552,1.3999999999999999111,0.0,0.0,0.0,0.0
'2018-08-08',0.0,0.0,0.50857142857142854097,0.0,2.9,3.5600000000000000532,0.0,0.0,0.0,0.0
'2018-08-09',0.60999999999999996447,0.0,0.50857142857142854097,0.0,2.9,3.5600000000000000532,0.0,0.0,0.0,0.0
'2018-08-10',0.0,0.0,0.60285714285714284699,0.0,2.9,4.2199999999999997513,0.0,0.0,0.0,0.0
'2018-08-11',2.9,0.0,0.70857142857142854097,0.0,2.9,4.9599999999999999644,0.0,0.0,0.0,0.0
'2018-08-12',0.0,0.0,0.70857142857142854097,0.0,2.9,4.9599999999999999644,0.0,0.0,0.0,0.0
'2018-08-13',0.66000000000000005329,0.0,0.62142857142857135244,0.0,2.9,4.3499999999999996447,0.0,0.0,0.0,0.0
'2018-08-14',0.79000000000000003552,0.0,0.76999999999999992894,0.0,2.9,5.3899999999999996802,0.0,0.0,0.0,0.0
'2018-08-15',0.0,0.0,0.36571428571428570286,0.0,1.0400000000000000355,2.5600000000000000532,0.0,0.0,0.0,0.0
'2018-08-16',0.0,0.0,0.36857142857142859426,0.0,1.0400000000000000355,2.580000000000000071,0.0,0.0,0.0,0.0
'2018-08-17',1.0400000000000000355,0.0,0.27428571428571428825,0.0,1.0400000000000000355,1.9200000000000001065,0.0,0.0,0.0,0.0
'2018-08-18',0.070000000000000008881,0.0,0.17714285714285717965,0.0,1.0400000000000000355,1.2400000000000002131,0.0,0.0,0.0,0.0
'2018-08-19',0.02,0.0,0.28000000000000003552,0.0,1.0400000000000000355,1.9600000000000001421,0.0,0.0,0.0,0.0
'2018-08-20',0.0,0.0,0.28000000000000003552,0.0,1.0400000000000000355,1.9600000000000001421,0.0,0.0,0.0,0.0
'2018-08-21',0.11000000000000000888,0.0,0.13142857142857142793,0.0,0.71999999999999992894,0.91999999999999992894,0.0,0.0,0.0,0.0
'2018-08-22',0.71999999999999992894,0.0,0.12142857142857141905,0.0,0.71999999999999992894,0.85,0.0,0.0,0.0,0.0
'2018-08-23',0.0,0.0,0.11857142857142857295,0.0,0.71999999999999992894,0.82999999999999989341,0.0,0.0,0.0,0.0
'2018-08-24',0.0,0.0,0.11857142857142857295,0.0,0.71999999999999992894,0.82999999999999989341,0.0,0.0,0.0,0.0
'2018-08-25',0.0,0.0,0.10285714285714284699,0.0,0.71999999999999992894,0.71999999999999992894,0.0,0.0,0.0,0.0
'2018-08-26',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2018-08-27',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2018-08-28',0.0,0.0,0.0042857142857142864755,0.0,0.03,0.03,0.0,0.0,0.0,0.0
'2018-08-29',0.0,0.0,0.0042857142857142864755,0.0,0.03,0.03,0.0,0.0,0.0,0.0
'2018-08-30',0.0,0.0,0.0042857142857142864755,0.0,0.03,0.03,0.0,0.0,0.0,0.0
'2018-08-31',0.03,0.0,0.0042857142857142864755,0.0,0.03,0.03,0.0,0.0,0.0,0.0
'2018-09-01',0.0,0.0,0.0042857142857142864755,0.0,0.03,0.03,0.0,0.0,0.0,0.0
'2018-09-02',0.0,0.0,0.0042857142857142864755,0.0,0.03,0.03,0.0,0.0,0.0,0.0
'2018-09-03',0.0,0.0,0.055714285714285711748,0.0,0.35999999999999996447,0.39000000000000003552,0.0,0.0,0.0,0.0
'2018-09-04',0.0,0.0,0.051428571428571423496,0.0,0.35999999999999996447,0.35999999999999996447,0.0,0.0,0.0,0.0
'2018-09-05',0.0,0.0,0.05428571428571427937,0.0,0.35999999999999996447,0.37999999999999998223,0.0,0.0,0.0,0.0
'2018-09-06',0.35999999999999996447,0.0,0.11857142857142857295,0.0,0.45,0.83000000000000007105,0.0,0.0,0.0,0.0
'2018-09-07',0.0,0.0,0.25142857142857142349,0.0,0.93000000000000007105,1.7600000000000002309,0.0,0.0,0.0,0.0
'2018-09-08',0.02,0.0,0.2542857142857143593,0.0,0.93000000000000007105,1.7800000000000002486,0.0,0.0,0.0,0.0
'2018-09-09',0.45,0.0,0.27571428571428575615,0.0,0.93000000000000007105,1.930000000000000071,0.0,0.0,0.0,0.0
'2018-09-10',0.93000000000000007105,0.0,0.24285714285714288251,0.0,0.93000000000000007105,1.7000000000000001776,0.0,0.0,0.0,0.0
'2018-09-11',0.02,0.0,0.24285714285714288251,0.0,0.93000000000000007105,1.7000000000000001776,0.0,0.0,0.0,0.0
'2018-09-12',0.15,0.0,0.24000000000000003552,0.0,0.93000000000000007105,1.6800000000000001598,0.0,0.0,0.0,0.0
'2018-09-13',0.13000000000000000444,0.0,0.17571428571428571174,0.0,0.93000000000000007105,1.2299999999999999822,0.0,0.0,0.0,0.0
'2018-09-14',0.0,0.0,0.044285714285714288251,0.0,0.15,0.31000000000000000888,0.0,0.0,0.0,0.0
'2018-09-15',0.0,0.0,0.21142857142857143237,0.0,1.1899999999999999467,1.4799999999999999822,0.0,0.0,0.0,0.0
'2018-09-16',0.0,0.0,0.19,0.0,1.1899999999999999467,1.330000000000000071,0.0,0.0,0.0,0.0
'2018-09-17',0.01,0.0,0.17142857142857144125,0.0,1.1899999999999999467,1.1999999999999999644,0.0,0.0,0.0,0.0
'2018-09-18',1.1899999999999999467,0.0,0.17142857142857144125,0.0,1.1899999999999999467,1.1999999999999999644,0.0,0.0,0.0,0.0
'2018-09-19',0.0,0.0,0.17142857142857144125,0.0,1.1899999999999999467,1.1999999999999999644,0.0,0.0,0.0,0.0
'2018-09-20',0.0,0.0,0.17142857142857144125,0.0,1.1899999999999999467,1.1999999999999999644,0.0,0.0,0.0,0.0
'2018-09-21',0.0,0.0,0.16999999999999997335,0.0,1.1899999999999999467,1.1899999999999999467,0.0,0.0,0.0,0.0
'2018-09-22',0.0,0.0,0.27857142857142855874,0.0,1.95,1.95,0.0,0.0,0.0,0.0
'2018-09-23',0.0,0.0,0.30857142857142862979,0.0,1.95,2.1600000000000001421,0.0,0.0,0.0,0.0
'2018-09-24',0.0,0.0,0.30857142857142862979,0.0,1.95,2.1600000000000001421,0.0,0.0,0.0,0.0
'2018-09-25',1.95,0.0,0.41857142857142859426,0.0,1.95,2.930000000000000071,0.0,0.0,0.0,0.0
'2018-09-26',0.21000000000000000888,0.0,0.41857142857142859426,0.0,1.95,2.930000000000000071,0.0,0.0,0.0,0.0
'2018-09-27',0.0,0.0,0.41857142857142859426,0.0,1.95,2.930000000000000071,0.0,0.0,0.0,0.0
'2018-09-28',0.77000000000000001776,0.0,0.41857142857142859426,0.0,1.95,2.930000000000000071,0.0,0.0,0.0,0.0
'2018-09-29',0.0,0.0,0.23857142857142856762,0.0,0.77000000000000001776,1.6699999999999999289,0.0,0.0,0.0,0.0
'2018-09-30',0.0,0.0,0.20857142857142858538,0.0,0.77000000000000001776,1.4599999999999999644,0.0,0.0,0.0,0.0
'2018-10-01',0.0,0.0,0.21428571428571427937,0.0,0.77000000000000001776,1.5,0.0,0.0,0.0,0.0
'2018-10-02',0.6899999999999999467,0.0,0.10428571428571429269,0.0,0.6899999999999999467,0.72999999999999998223,0.0,0.0,0.0,0.0
'2018-10-03',0.0,0.0,0.10428571428571429269,0.0,0.6899999999999999467,0.72999999999999998223,0.0,0.0,0.0,0.0
'2018-10-04',0.04,0.0,0.10428571428571429269,0.0,0.6899999999999999467,0.72999999999999998223,0.0,0.0,0.0,0.0
'2018-10-05',0.0,0.0,0.10428571428571429269,0.0,0.6899999999999999467,0.72999999999999998223,0.0,0.0,0.0,0.0
'2018-10-06',0.0,0.0,0.0057142857142857135244,0.0,0.04,0.04,0.0,0.0,0.0,0.0
'2018-10-07',0.0,0.0,0.0057142857142857135244,0.0,0.04,0.04,0.0,0.0,0.0,0.0
'2018-10-08',0.0,0.0,0.11999999999999999644,0.0,0.84000000000000003552,0.84000000000000003552,0.0,0.0,0.0,0.0
'2018-10-09',0.0,0.0,0.18142857142857145902,0.0,0.84000000000000003552,1.2700000000000000177,0.0,0.0,0.0,0.0
